date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg
06/02/2020,0,10.1,0,0.8,0,-3.9,0,0,1019.2,5.6,0,11,0,140,0,17
07/02/2020,0,11.1,0,3.3,0,2.8,0,2.3,1001.6,9.3,0,21,0,210,0,34
08/02/2020,0,10.8,0,3.5,0,1.8,0,14.7,989.8,13.4,0,23,0,230,0,34
09/02/2020,0,11.3,0,3.7,0,4,0,26.2,976.1,17,0,25,0,230,0,42
10/02/2020,0,6.2,0,1.2,0,0.5,0,5.9,989.8,15.9,0,26,0,270,0,44
11/02/2020,0,5.7,0,0.9,0,-0.4,0,4,1000.6,12.4,0,21,0,270,0,37
12/02/2020,0,7.3,0,-0.1,0,-4.1,0,6.7,993.8,8.1,0,18,0,260,0,28
13/02/2020,0,8,0,1.2,0,-2.7,0,2,991,5.5,0,14,0,310,0,21
14/02/2020,0,10.4,0,5,0,-2.1,0,4.8,998.4,11.1,0,21,0,220,0,35
15/02/2020,0,10.2,0,5.2,0,2.1,0,19.7,983.6,13.6,0,26,0,220,0,42
16/02/2020,0,7.6,0,3.3,0,1.3,0,6.9,977.8,19,0,27,0,220,0,46
17/02/2020,0,8,0,3.3,0,2.4,0,2.3,996.8,11.8,0,21,0,230,0,37
18/02/2020,0,7,0,1.7,0,1.7,0,11.8,1009.6,9.9,0,19,0,240,0,38
19/02/2020,0,10,0,3.3,0,-0.4,0,29.6,1004.1,11.4,0,20,0,220,0,34
20/02/2020,0,9.7,0,1.8,0,1.3,0,9.5,1001.8,10.9,0,20,0,270,0,33
21/02/2020,0,10.9,0,7.1,0,2.1,0,12.8,1004.3,20.5,0,26,0,220,0,41
22/02/2020,0,10.2,0,5,0,3.8,0,17.6,1004.6,11.7,0,22,0,240,0,35
23/02/2020,0,8.1,0,2.9,0,4.1,0,13.9,1008.3,5.4,0,14,0,100,0,20
24/02/2020,0,10.8,0,3.2,0,2.5,0,19.7,999.3,11.6,0,21,0,230,0,35
25/02/2020,0,6.2,0,1.1,0,0.1,0,4.7,995.6,9.4,0,18,0,290,0,30
26/02/2020,0,7.6,0,0.4,0,-0.7,0,2.6,999.6,6.9,0,16,0,290,0,23
27/02/2020,0,8.9,0,-2,0,-7.1,0,0.1,1000.3,5.1,0,11,0,260,0,18
28/02/2020,0,11.4,0,3.6,0,0.1,0,9,987.2,9.7,0,17,0,220,0,28
29/02/2020,0,6.9,0,0.5,0,0,0,10.3,967.2,17.5,0,33,0,230,0,54
01/03/2020,0,7.4,0,1.2,0,0.5,0,3.2,976,10.6,0,20,0,260,0,35
02/03/2020,0,7.3,0,0.1,0,-2.7,0,4.3,984,8.6,0,17,0,280,0,29
03/03/2020,0,8.8,0,1.9,0,-0.3,0,1,996.2,5.5,0,14,0,290,0,22
04/03/2020,0,10.1,0,-1.4,0,-4.9,0,0,1000.8,2.9,0,6,0,310,0,10
05/03/2020,0,8.1,0,-2,0,-6.6,0,1.7,995.2,4.5,0,12,0,200,0,19
06/03/2020,0,9.9,0,3.1,0,-0.2,0,3.8,998.8,9.5,0,18,0,310,0,25
07/03/2020,0,12.2,0,7.3,0,5.7,0,8.2,997,15.1,0,21,0,210,0,34
08/03/2020,0,9.5,0,4.5,0,4.4,0,3.4,996.4,11.5,0,19,0,250,0,33
09/03/2020,0,11,0,5.5,0,2.7,0,19.2,999.7,13,0,20,0,230,0,36
10/03/2020,0,10.9,0,4.9,0,6.2,0,5,996,12.1,0,20,0,230,0,34
11/03/2020,0,9.3,0,0.9,0,2.8,0,13.8,994.6,12,0,21,0,220,0,35
12/03/2020,0,9.2,0,0.9,0,0,0,6.5,1001.6,13.8,0,25,0,260,0,45
13/03/2020,0,9.8,0,5.2,0,3.6,0,0.2,1006.6,7.2,0,12,0,120,0,22
14/03/2020,0,11.1,0,5.5,0,3.8,0,8.1,997.5,10.1,0,19,0,230,0,34
15/03/2020,0,10.2,0,-0.2,0,1.6,0,2.9,1001.9,9.2,0,20,0,310,0,31
16/03/2020,0,10,0,-1,0,-6.5,0,9,1010.7,9.7,0,17,0,210,0,29
17/03/2020,0,12.3,0,4.7,0,6.5,0,11.5,1012.1,8.6,0,19,0,220,0,32
18/03/2020,0,8,0,-0.7,0,2.6,0,0,1019.6,4.4,0,11,0,280,0,15
19/03/2020,0,9.8,0,-3,0,-7.2,0,0.1,1025.9,5.8,0,14,0,20,0,22
20/03/2020,0,10.2,0,-1.1,0,-5.4,0,0.1,1026,7.7,0,14,0,100,0,20
21/03/2020,0,5.4,0,3.6,0,2.2,0,4.6,1020.1,6.5,0,13,0,80,0,18
22/03/2020,0,10.7,0,1.4,0,-0.5,0,0,1019.5,5.3,0,11,0,130,0,16
23/03/2020,0,11.6,0,3.2,0,-0.9,0,0,1015.4,7.8,0,14,0,200,0,20
24/03/2020,0,13,0,7,0,5.4,0,0,1011.2,10.1,0,17,0,200,0,26
25/03/2020,0,15.3,0,7.3,0,7.9,0,1.5,1015.5,6.2,0,10,0,200,0,16
26/03/2020,0,12.3,0,4.9,0,6.7,0,0,1020.6,5.5,0,8,0,50,0,12
27/03/2020,0,14.3,0,1.4,0,-1.3,0,0,1024.6,6.3,0,11,0,50,0,17
28/03/2020,0,12.2,0,3.8,0,2.6,0,0,1032.8,9.7,0,18,0,60,0,26
29/03/2020,0,8.2,0,-0.7,0,-1.2,0,0,1040.9,7.8,0,14,0,60,0,21
30/03/2020,0,10.9,0,-1.9,0,-4.2,0,0.1,1038.3,8,0,15,0,10,0,24
31/03/2020,0,9.9,0,4.7,0,4,0,0,1031.1,6.5,0,10,0,20,0,16
01/04/2020,0,11.4,0,3.9,0,2.9,0,0,1023.2,7,0,14,0,320,0,19
02/04/2020,0,11.7,0,5.7,0,2.6,0,0.2,1015.5,7.7,0,16,0,290,0,25
03/04/2020,0,11.3,0,5.1,0,2.5,0,0,1011.8,6,0,14,0,250,0,22
04/04/2020,0,13.1,0,5.2,0,3.4,0,0,1005.7,8.5,0,15,0,150,0,26
05/04/2020,0,14.2,0,8.6,0,6.6,0,2.9,993.4,13.1,0,19,0,140,0,35
06/04/2020,0,12,0,4.4,0,5.4,0,0.4,1006.2,9.9,0,16,0,230,0,26
07/04/2020,0,14.9,0,1,0,-3.7,0,0,1019.6,5.5,0,14,0,190,0,23
08/04/2020,0,16.5,0,5.3,0,1,0,0,1019.4,3.8,0,8,0,190,0,12
09/04/2020,0,18.7,0,3.1,0,-1,0,0,1017.7,4.3,0,10,0,130,0,14
10/04/2020,0,17.5,0,7.5,0,4,0,0.1,1016.8,3.4,0,6,0,250,0,10
11/04/2020,0,13.1,0,8.4,0,9.4,0,0.1,1017,6.5,0,12,0,260,0,18
12/04/2020,0,9.7,0,6.6,0,7.2,0,5,1013.6,7.4,0,15,0,20,0,24
13/04/2020,0,11.4,0,1.6,0,3.6,0,0,1021.7,9.5,0,17,0,50,0,24
14/04/2020,0,15.2,0,-1.1,0,-5.9,0,0.1,1022.4,3.8,0,8,0,200,0,12
15/04/2020,0,17.1,0,-0.1,0,-4.6,0,0,1016.4,3.9,0,8,0,110,0,12
16/04/2020,0,16.7,0,4.7,0,0.9,0,0,1011.2,7.7,0,12,0,90,0,21
17/04/2020,0,17.6,0,6.7,0,4.9,0,0.5,1009.3,8.6,0,14,0,60,0,20
18/04/2020,0,11.7,0,8.2,0,8,0,3.7,1011.9,7.9,0,13,0,80,0,19
19/04/2020,0,15.9,0,6.5,0,4.1,0,0,1014.2,8,0,13,0,120,0,19
20/04/2020,0,15.7,0,5,0,2.7,0,0,1014.8,8.5,0,14,0,70,0,20
21/04/2020,0,16.3,0,4,0,1,0,0,1015.9,7.5,0,13,0,80,0,22
22/04/2020,0,16.7,0,6.2,0,1.6,0,0,1018.1,6.9,0,12,0,70,0,18
23/04/2020,0,20.2,0,5.4,0,1.5,0,0,1015.6,4.3,0,8,0,80,0,11
24/04/2020,0,19.4,0,7.1,0,5.8,0,0,1011.1,3.5,0,6,0,80,0,10
25/04/2020,0,20.4,0,5.6,0,1,0,0,1008,4.7,0,11,0,350,0,17
26/04/2020,0,13.4,0,3.2,0,6.6,0,0,1007.6,5.6,0,11,0,350,0,17
27/04/2020,0,14.5,0,-0.4,0,-5.3,0,0,1005.1,4.1,0,9,0,50,0,15
28/04/2020,0,15.1,0,1.6,0,-2.9,0,1,999.3,3,0,8,0,220,0,11
29/04/2020,0,13.4,0,5,0,4.2,0,25.6,989.6,6.8,0,13,0,120,0,22
30/04/2020,0,12.7,0,4.1,0,2.9,0,7.2,987.9,5.5,0,15,0,320,0,21
01/05/2020,0,12.6,0,4.8,0,-1.1,0,0.5,997.7,7.3,0,17,0,320,0,25
02/05/2020,0,15.9,0,2.4,0,-2.1,0,0,1006.2,3.3,0,7,0,320,0,9
03/05/2020,0,17,0,6,0,2,0,0,1011.6,4.5,0,9,0,0,0,15
04/05/2020,0,16.6,0,4.3,0,-0.6,0,0,1014.9,8.2,0,15,0,60,0,22
05/05/2020,0,17.2,0,7.5,0,4.2,0,0,1014.3,10.8,0,17,0,90,0,28
06/05/2020,0,18.6,0,8.9,0,6,0,0.9,1016.7,8.7,0,15,0,100,0,23
07/05/2020,0,16.4,0,9.2,0,6.5,0,8,1013.9,6,0,12,0,150,0,17
08/05/2020,0,19.6,0,7.9,0,3.2,0,0,1011.9,2.9,0,6,0,340,0,9
09/05/2020,0,22.1,0,6.1,0,3.4,0,0,1008.9,3.5,0,9,0,340,0,12
10/05/2020,0,13.2,0,4.4,0,8.9,0,0.1,1013.8,9.9,0,18,0,80,0,26
11/05/2020,0,12.4,0,0.7,0,-1.1,0,0,1022,7.5,0,15,0,80,0,23
12/05/2020,0,12.9,0,-1.6,0,-5.6,0,0,1019.7,4.4,0,9,0,350,0,16
13/05/2020,0,12.3,0,2.4,0,-1.1,0,0,1017.7,6.2,0,12,0,60,0,21
14/05/2020,0,15.8,0,-1.1,0,-5.1,0,0,1021.4,4.2,0,11,0,340,0,18
15/05/2020,0,13.5,0,1.6,0,-2.1,0,0,1022.9,4.4,0,10,0,280,0,15
16/05/2020,0,14.4,0,6,0,2.9,0,0,1020.1,5.7,0,11,0,260,0,17
17/05/2020,0,15.1,0,9.9,0,9.3,0,2.9,1016.1,8.3,0,15,0,220,0,22
18/05/2020,0,16.4,0,10.7,0,10.2,0,10.2,1014.4,7.9,0,12,0,200,0,20
19/05/2020,0,16.7,0,12.1,0,12.3,0,5.1,1016,6.8,0,13,0,220,0,21
20/05/2020,0,18.2,0,10.4,0,5.3,0,0,1012,6.6,0,12,0,140,0,21
21/05/2020,0,16.6,0,9.1,0,5.3,0,8.8,1004.3,7.7,0,15,0,150,0,24
22/05/2020,0,14,0,9.8,0,8.2,0,2.3,998.3,19.8,0,29,0,220,0,46
23/05/2020,0,13.3,0,7.6,0,6.3,0,9.8,1012.3,14.1,0,20,0,220,0,37
24/05/2020,0,15.6,0,7.4,0,10.6,0,0,1023.8,8.8,0,15,0,230,0,24
25/05/2020,0,16.3,0,6.4,0,1.2,0,1,1026.8,7.2,0,13,0,220,0,22
26/05/2020,0,18.9,0,8.8,0,6,0,0,1030.9,3.7,0,7,0,260,0,12
27/05/2020,0,23.3,0,6.3,0,3.9,0,0,1031,2.2,0,6,0,100,0,10
28/05/2020,0,25.4,0,10.5,0,7,0,0,1025,5.7,0,11,0,140,0,18
29/05/2020,0,24.2,0,12.4,0,9.5,0,0,1017.9,7.9,0,13,0,150,0,22
30/05/2020,0,24.7,0,8.6,0,4.1,0,0,1014.5,7.4,0,13,0,100,0,21
31/05/2020,0,25,0,11.1,0,8.1,0,0,1016.4,6.7,0,11,0,90,0,18
01/06/2020,0,26.6,0,9.2,0,5,0,0,1019.2,4,0,12,0,320,0,18
02/06/2020,0,21.5,0,8.5,0,5.7,0,0.9,1016.9,5.9,0,12,0,260,0,20
03/06/2020,0,17.3,0,9.5,0,8.2,0,0,1012.6,10.6,0,16,0,10,0,26
04/06/2020,0,16,0,9.5,0,8.3,0,0.3,1005.8,9.1,0,16,0,310,0,24
05/06/2020,0,15.1,0,5.9,0,9,0,0.8,1000.4,11.7,0,20,0,340,0,30
06/06/2020,0,13.1,0,5.1,0,2.9,0,0.4,1002.8,13.3,0,19,0,320,0,29
07/06/2020,0,13.9,0,9.3,0,9.3,0,0,1010,9.2,0,15,0,330,0,20
08/06/2020,0,15,0,8.9,0,9,0,0,1016.1,5,0,9,0,240,0,15
09/06/2020,0,14.5,0,7.7,0,7.2,0,0.1,1014.4,4.7,0,10,0,220,0,16
10/06/2020,0,14.6,0,8.8,0,9.2,0,2.5,1009.7,7.8,0,17,0,0,0,23
11/06/2020,0,17.6,0,9,0,7.5,0,0.6,1012,9.9,0,16,0,50,0,24
12/06/2020,0,17.7,0,10.6,0,8.4,0,0.1,1008.3,8.2,0,13,0,50,0,21
13/06/2020,0,16.8,0,12.1,0,12,0,0.1,1004.9,5.6,0,9,0,60,0,14
14/06/2020,0,22.2,0,11.4,0,8.6,0,1.8,1008.6,5.3,0,10,0,60,0,16
15/06/2020,0,24.3,0,10.5,0,8.3,0,2,1010.8,3.6,0,9,0,30,0,15
16/06/2020,0,15.9,0,11.1,0,12.1,0,0,1011.4,5.4,0,9,0,340,0,13
17/06/2020,0,17.8,0,11.4,0,10.3,0,0.4,1010.7,6.4,0,9,0,330,0,14
18/06/2020,0,20.8,0,10.1,0,8.1,0,0,1007.9,4.8,0,10,0,260,0,17
19/06/2020,0,17.4,0,9.2,0,9.2,0,2.9,1007,6.2,0,12,0,270,0,21
