,date,maxtp,mintp,rain,wdsp,hm,ddhm
957,10/10/2012,14.6,7.0,0.3,5.5,9,140
958,11/10/2012,14.1,2.0,12.6,7.9,16,300
959,12/10/2012,11.4,0.5,1.4,3.6,16,200
960,13/10/2012,12.8,-0.1,2.4,3.2,11,250
961,14/10/2012,11.6,-0.3,0.5,4.4,12,270
962,15/10/2012,10.7,0.4,7.8,6.0,20,200
963,16/10/2012,12.8,3.8,1.6,7.7,16,280
964,17/10/2012,12.7,7.2,19.9,7.8,20,50
965,18/10/2012,11.8,8.6,9.3,8.4,12,340
966,19/10/2012,12.0,7.8,0.0,5.3,10,340
967,20/10/2012,14.9,5.9,0.0,4.4,11,180
968,21/10/2012,15.3,7.1,0.1,6.9,11,90
969,22/10/2012,13.3,4.8,0.2,5.2,10,90
970,23/10/2012,12.6,8.9,0.0,5.1,8,70
971,24/10/2012,12.5,9.8,0.0,8.0,12,40
972,25/10/2012,11.6,8.7,0.0,9.6,14,30
973,26/10/2012,8.8,0.4,0.0,8.2,14,10
974,27/10/2012,9.6,-2.4,0.0,5.5,9,240
975,28/10/2012,9.6,2.6,10.9,9.5,16,220
976,29/10/2012,11.2,0.4,0.1,4.9,12,340
977,30/10/2012,9.9,1.3,3.5,9.4,16,240
978,31/10/2012,9.0,-0.5,15.0,5.3,14,210
979,01/11/2012,7.1,-1.5,3.8,7.1,17,240
980,02/11/2012,9.9,2.9,6.2,7.8,21,290
981,03/11/2012,7.0,1.1,9.1,9.8,16,190
982,04/11/2012,8.2,3.3,1.6,6.7,12,180
983,05/11/2012,10.7,0.4,1.4,5.6,13,340
984,06/11/2012,12.2,4.2,0.0,7.6,12,260
985,07/11/2012,11.3,8.6,1.8,10.7,16,230
986,08/11/2012,11.2,5.9,2.3,7.6,14,210
987,09/11/2012,10.9,3.9,7.7,7.7,15,230
988,10/11/2012,8.5,2.4,1.7,6.4,12,260
989,11/11/2012,9.4,0.8,4.1,5.1,10,140
990,12/11/2012,12.4,7.1,7.2,10.3,16,230
991,13/11/2012,13.2,9.0,12.2,8.2,15,180
992,14/11/2012,9.8,8.3,6.5,2.9,7,0
993,15/11/2012,10.8,3.7,0.6,3.9,9,220
994,16/11/2012,8.1,5.6,1.6,4.2,8,200
995,17/11/2012,8.7,0.7,3.8,5.2,14,230
996,18/11/2012,11.7,-0.2,8.3,8.2,17,160
997,19/11/2012,11.9,9.0,5.4,12.1,20,230
998,20/11/2012,11.5,4.7,27.5,10.0,25,200
999,21/11/2012,10.6,2.7,2.1,7.6,15,190
1000,22/11/2012,10.3,5.6,11.5,9.4,16,190
1001,23/11/2012,6.9,0.0,3.9,5.1,14,250
1002,24/11/2012,3.5,-2.5,0.0,3.1,6,290
1003,25/11/2012,3.7,-3.5,0.0,5.4,10,320
1004,26/11/2012,8.0,1.5,0.3,10.6,17,320
1005,27/11/2012,6.8,-0.5,0.0,7.9,14,350
1006,28/11/2012,7.1,-2.5,0.0,4.8,9,300
1007,29/11/2012,3.9,-2.9,0.2,2.1,5,70
1008,30/11/2012,6.5,1.3,1.0,4.8,10,40
1009,01/12/2012,7.3,1.4,0.1,3.1,6,310
1010,02/12/2012,10.4,3.2,10.2,6.5,14,230
1011,03/12/2012,8.7,2.5,2.0,7.3,14,250
1012,04/12/2012,7.4,1.0,2.5,7.9,15,290
1013,05/12/2012,6.4,-1.7,0.0,4.4,12,310
1014,06/12/2012,7.7,0.5,13.5,10.4,20,280
1015,07/12/2012,8.5,-1.4,0.1,7.8,21,300
1016,08/12/2012,8.6,-2.6,0.6,4.9,12,240
1017,09/12/2012,9.0,0.2,0.3,5.6,10,250
1018,10/12/2012,3.1,-3.2,0.0,4.4,8,60
1019,11/12/2012,2.7,-1.1,0.0,8.1,11,100
1020,12/12/2012,6.0,1.4,1.8,8.0,10,80
1021,13/12/2012,6.1,0.3,0.0,9.9,18,100
1022,14/12/2012,8.0,4.4,10.5,8.0,16,120
1023,15/12/2012,8.9,4.9,0.8,7.0,10,200
1024,16/12/2012,9.0,4.9,3.4,8.4,14,190
1025,17/12/2012,8.4,2.4,2.9,8.2,18,240
1026,18/12/2012,7.5,0.2,0.2,6.6,17,100
1027,19/12/2012,9.9,4.7,3.2,7.1,19,120
1028,20/12/2012,6.7,4.1,2.1,3.3,8,100
1029,21/12/2012,7.8,3.5,3.8,4.9,11,110
1030,22/12/2012,13.3,7.8,24.7,10.6,24,200
1031,23/12/2012,11.4,4.4,0.9,11.9,33,230
1032,24/12/2012,8.9,4.6,1.5,5.3,10,180
1033,25/12/2012,8.4,2.7,3.4,5.7,14,270
1034,26/12/2012,8.8,4.9,13.7,10.1,23,240
1035,27/12/2012,8.5,3.5,13.5,6.1,12,150
1036,28/12/2012,12.7,7.2,3.3,15.1,23,210
1037,29/12/2012,10.1,2.4,7.3,10.1,23,240
1038,30/12/2012,11.2,2.4,9.9,16.1,23,210
1039,31/12/2012,10.6,3.1,17.0,10.6,23,210
1040,01/01/2013,8.3,1.4,0.7,6.6,14,270
1041,02/01/2013,11.1,7.1,3.1,11.2,18,230
1042,03/01/2013,11.3,10.4,3.3,9.2,14,220
1043,04/01/2013,10.9,9.1,0.0,7.5,14,170
1044,05/01/2013,12.0,4.9,1.5,7.7,15,230
1045,06/01/2013,11.3,4.5,12.1,8.1,14,170
1046,07/01/2013,12.3,9.9,16.4,7.9,11,170
1047,08/01/2013,12.1,-0.3,1.2,5.5,17,230
1048,09/01/2013,6.7,-2.2,0.0,3.5,9,100
1049,10/01/2013,9.0,0.1,0.2,7.5,17,230
1050,11/01/2013,8.9,-0.7,0.1,5.9,10,90
1051,12/01/2013,7.0,0.5,0.1,7.2,12,30
1052,13/01/2013,6.8,-3.9,0.6,3.0,7,230
1053,14/01/2013,7.4,1.9,0.8,8.4,13,290
1054,15/01/2013,5.2,-2.3,6.1,4.3,10,100
1055,16/01/2013,7.1,2.8,2.1,3.8,9,100
1056,17/01/2013,8.9,4.8,7.4,6.2,13,130
1057,18/01/2013,9.1,4.1,18.8,5.9,13,110
1058,19/01/2013,5.8,-1.9,0.0,4.3,9,80
1059,20/01/2013,2.9,-1.3,0.0,8.1,14,100
1060,21/01/2013,4.2,-4.0,0.0,4.0,8,100
1061,22/01/2013,3.5,-4.9,0.0,3.3,8,90
1062,23/01/2013,3.3,-1.6,0.3,6.8,11,100
1063,24/01/2013,6.5,-3.4,0.1,6.4,12,140
1064,25/01/2013,8.9,3.4,12.7,9.8,14,160
1065,26/01/2013,11.5,1.8,8.8,9.1,17,190
1066,27/01/2013,7.3,2.5,10.3,14.1,27,220
1067,28/01/2013,11.0,3.6,8.5,17.2,32,220
1068,29/01/2013,12.9,5.0,5.0,11.3,24,210
1069,30/01/2013,8.9,4.5,10.9,14.0,30,240
1070,31/01/2013,9.8,5.3,1.1,16.8,29,230
1071,01/02/2013,8.8,2.6,0.4,10.3,25,310
1072,02/02/2013,8.4,-0.3,1.3,5.0,9,190
1073,03/02/2013,9.4,5.5,3.6,11.3,20,240
1074,04/02/2013,8.7,0.9,2.8,15.4,25,270
1075,05/02/2013,8.2,0.4,4.6,13.4,22,300
1076,06/02/2013,7.1,-2.0,0.2,7.7,16,330
1077,07/02/2013,8.8,-3.0,5.4,8.3,24,300
1078,08/02/2013,10.7,3.5,0.0,5.7,10,280
1079,09/02/2013,9.1,6.8,5.5,5.9,11,220
1080,10/02/2013,8.1,4.7,2.8,7.3,15,300
1081,11/02/2013,5.8,3.1,3.0,4.3,12,320
1082,12/02/2013,7.5,1.6,3.1,4.0,10,140
1083,13/02/2013,11.0,4.8,12.5,11.6,20,210
1084,14/02/2013,10.4,1.8,0.9,7.3,16,270
1085,15/02/2013,9.7,0.1,0.3,4.6,9,170
1086,16/02/2013,11.2,7.6,0.1,9.5,18,150
1087,17/02/2013,11.4,5.1,0.0,11.9,19,140
1088,18/02/2013,9.6,2.7,0.0,9.1,18,110
1089,19/02/2013,10.2,1.8,0.0,7.8,13,100
1090,20/02/2013,8.8,-0.9,0.0,8.4,14,130
1091,21/02/2013,5.9,1.4,0.0,10.8,16,110
1092,22/02/2013,2.6,-0.2,0.0,7.5,13,100
1093,23/02/2013,2.6,-1.0,0.0,3.3,7,80
1094,24/02/2013,6.3,-3.7,0.0,5.1,10,100
1095,25/02/2013,7.4,-4.8,0.0,4.7,9,80
1096,26/02/2013,7.2,-3.6,0.0,5.0,10,80
1097,27/02/2013,5.3,3.1,0.0,3.7,7,40
1098,28/02/2013,6.1,0.7,0.0,5.5,10,40
1099,01/03/2013,10.2,-1.0,0.0,4.0,8,50
1100,02/03/2013,8.1,-2.3,0.0,3.4,7,70
1101,03/03/2013,8.7,2.0,0.0,4.7,10,110
1102,04/03/2013,5.6,2.6,0.0,5.9,10,110
1103,05/03/2013,9.9,-0.6,2.0,6.4,11,80
1104,06/03/2013,9.7,5.1,8.3,10.4,13,80
1105,07/03/2013,10.0,7.6,2.3,10.2,16,90
1106,08/03/2013,14.3,7.6,0.5,10.1,14,80
1107,09/03/2013,13.7,5.0,0.3,12.6,18,70
1108,10/03/2013,5.3,0.0,0.0,15.5,21,70
1109,11/03/2013,3.2,-2.4,0.0,11.3,18,40
1110,12/03/2013,6.3,-6.3,0.0,7.2,12,310
1111,13/03/2013,10.0,-1.5,0.4,6.1,14,280
1112,14/03/2013,9.8,-3.3,1.7,7.7,18,240
1113,15/03/2013,7.7,-1.0,7.8,8.1,16,200
1114,16/03/2013,8.4,-3.3,0.0,4.8,13,320
1115,17/03/2013,8.3,-3.5,2.4,7.5,20,320
1116,18/03/2013,8.5,-1.6,0.4,5.3,13,50
1117,19/03/2013,4.8,-0.7,0.0,6.7,12,10
1118,20/03/2013,8.9,-2.3,0.0,3.8,7,120
1119,21/03/2013,5.7,0.8,6.1,16.5,25,80
1120,22/03/2013,9.1,5.6,4.0,15.5,23,90
1121,23/03/2013,6.9,3.1,0.0,13.4,18,80
1122,24/03/2013,3.2,1.7,0.0,12.6,17,80
1123,25/03/2013,5.3,-0.5,0.0,12.4,19,80
1124,26/03/2013,3.7,-1.0,0.1,7.5,13,50
1125,27/03/2013,4.6,-1.7,0.0,7.0,14,90
1126,28/03/2013,5.9,-3.1,0.0,8.7,15,90
1127,29/03/2013,5.9,-2.4,0.0,10.8,17,90
1128,30/03/2013,7.2,-2.5,0.0,7.4,13,150
1129,31/03/2013,5.7,-0.2,0.6,11.1,16,100
1130,01/04/2013,6.1,0.9,0.0,13.1,20,100
1131,02/04/2013,9.2,-0.4,0.0,10.7,15,110
1132,03/04/2013,9.5,-2.9,0.0,8.1,14,100
1133,04/04/2013,9.1,-0.9,0.0,6.9,13,30
1134,05/04/2013,10.1,-3.4,0.0,5.1,11,50
1135,06/04/2013,11.2,-4.2,0.0,4.6,9,210
1136,07/04/2013,8.0,0.2,0.0,10.5,18,100
1137,08/04/2013,10.4,1.9,0.0,14.2,19,100
1138,09/04/2013,8.2,2.1,0.0,11.4,18,70
1139,10/04/2013,11.6,3.1,1.6,7.4,11,110
1140,11/04/2013,11.4,5.1,21.0,5.9,11,100
1141,12/04/2013,12.1,1.9,0.1,6.1,13,290
1142,13/04/2013,13.2,0.0,11.6,8.4,17,110
1143,14/04/2013,13.8,9.2,9.4,14.8,22,180
1144,15/04/2013,15.1,8.9,4.6,13.8,24,200
1145,16/04/2013,12.2,4.1,0.0,16.0,27,200
1146,17/04/2013,15.6,6.5,21.4,14.4,25,240
1147,18/04/2013,11.9,3.5,4.2,12.3,22,250
1148,19/04/2013,11.9,3.3,0.0,6.1,13,250
1149,20/04/2013,13.4,3.3,0.0,9.4,17,230
1150,21/04/2013,11.2,5.9,9.2,10.4,18,240
1151,22/04/2013,12.8,7.7,1.0,13.2,19,240
1152,23/04/2013,13.6,9.3,2.0,10.2,16,240
1153,24/04/2013,12.0,6.4,7.9,8.0,17,250
1154,25/04/2013,12.0,2.9,3.2,6.7,15,280
1155,26/04/2013,9.6,1.9,2.4,9.4,23,340
1156,27/04/2013,12.5,1.3,0.0,7.7,13,290
1157,28/04/2013,12.4,4.8,1.9,12.1,21,290
1158,29/04/2013,12.4,3.9,0.7,10.0,19,320
1159,30/04/2013,13.2,-0.5,0.0,5.3,14,250
1160,01/05/2013,13.8,5.3,0.3,6.4,12,310
1161,02/05/2013,13.9,6.2,0.0,9.1,17,240
1162,03/05/2013,12.6,7.7,11.4,13.4,22,230
1163,04/05/2013,12.7,5.3,1.3,12.3,23,230
1164,05/05/2013,15.1,10.7,5.8,10.8,17,220
1165,06/05/2013,16.3,9.7,0.5,6.1,10,190
1166,07/05/2013,17.6,6.7,1.7,8.9,16,140
1167,08/05/2013,12.1,6.4,25.3,13.6,22,190
1168,09/05/2013,11.8,6.6,12.2,14.0,22,290
1169,10/05/2013,11.9,7.4,0.6,12.7,20,240
1170,11/05/2013,12.0,6.6,1.5,12.6,22,280
1171,12/05/2013,12.9,6.4,3.1,12.8,20,270
1172,13/05/2013,10.7,4.7,6.4,12.0,21,280
1173,14/05/2013,12.5,3.1,2.6,10.0,21,290
1174,15/05/2013,11.6,3.0,1.5,10.3,22,310
1175,16/05/2013,12.5,5.3,5.5,5.2,12,290
1176,17/05/2013,15.7,5.4,0.1,6.0,17,330
1177,18/05/2013,11.2,3.9,1.6,7.9,16,320
1178,19/05/2013,14.5,8.2,0.0,3.0,6,250
1179,20/05/2013,12.8,9.0,0.0,9.0,16,340
1180,21/05/2013,16.9,8.4,0.0,7.7,15,330
1181,22/05/2013,14.6,7.1,0.1,9.7,15,310
1182,23/05/2013,13.3,3.8,0.0,11.3,18,330
1183,24/05/2013,13.1,5.8,0.0,8.5,16,0
1184,25/05/2013,13.9,5.9,1.4,5.0,11,220
1185,26/05/2013,15.2,9.2,4.6,7.8,14,230
1186,27/05/2013,12.3,7.2,7.6,11.2,17,250
1187,28/05/2013,15.3,5.8,2.1,6.7,15,290
1188,29/05/2013,19.5,5.4,0.0,8.2,16,330
1189,30/05/2013,18.0,7.0,0.0,8.3,14,310
1190,31/05/2013,15.2,7.7,0.0,7.5,13,290
1191,01/06/2013,15.3,7.4,0.0,7.4,15,260
1192,02/06/2013,14.9,6.4,0.0,5.2,10,240
1193,03/06/2013,18.6,11.3,0.0,3.0,6,80
1194,04/06/2013,21.8,9.1,0.0,5.1,11,130
1195,05/06/2013,22.2,6.7,0.0,6.6,11,90
1196,06/06/2013,21.9,8.3,0.0,6.1,10,80
1197,07/06/2013,23.1,9.3,0.0,6.2,12,70
1198,08/06/2013,24.3,9.7,0.0,3.3,6,350
1199,09/06/2013,23.3,8.4,0.0,3.8,9,130
1200,10/06/2013,15.2,7.4,2.3,8.6,15,150
1201,11/06/2013,16.2,10.5,11.9,7.1,14,230
1202,12/06/2013,16.7,6.8,7.4,4.4,10,340
1203,13/06/2013,15.2,10.0,4.9,8.7,17,250
1204,14/06/2013,14.5,7.7,13.0,7.7,16,180
1205,15/06/2013,15.9,6.9,2.8,9.9,17,240
1206,16/06/2013,15.3,10.8,2.6,4.6,10,230
1207,17/06/2013,17.4,11.3,0.5,5.3,10,80
1208,18/06/2013,17.9,8.0,0.0,5.6,13,230
1209,19/06/2013,16.6,7.5,0.0,6.1,13,240
1210,20/06/2013,17.1,10.8,0.0,5.7,11,220
1211,21/06/2013,16.2,11.1,3.9,8.2,13,180
1212,22/06/2013,14.7,10.5,8.7,13.3,19,300
1213,23/06/2013,15.4,8.3,0.1,13.9,25,310
1214,24/06/2013,16.4,7.2,0.0,4.6,9,250
1215,25/06/2013,16.5,9.2,0.3,4.3,10,250
1216,26/06/2013,17.9,8.9,0.0,4.0,9,260
1217,27/06/2013,17.6,8.4,0.2,8.6,15,250
1218,28/06/2013,15.9,11.8,0.6,8.7,16,250
1219,29/06/2013,18.1,11.6,0.7,9.8,15,230
1220,30/06/2013,15.6,11.5,1.5,12.6,18,220
1221,01/07/2013,16.1,10.3,2.7,7.9,14,230
1222,02/07/2013,15.2,10.2,8.4,8.9,14,240
1223,03/07/2013,16.5,11.5,0.8,8.0,13,230
1224,04/07/2013,15.5,11.5,6.7,11.2,16,220
1225,05/07/2013,18.0,11.0,0.0,7.2,11,250
1226,06/07/2013,18.9,8.6,0.0,6.6,12,260
1227,07/07/2013,23.2,14.4,0.1,3.4,7,240
1228,08/07/2013,27.5,14.3,0.0,5.1,9,80
1229,09/07/2013,29.2,14.6,0.0,4.2,9,350
1230,10/07/2013,28.1,13.1,0.0,3.7,7,90
1231,11/07/2013,28.2,14.7,0.0,4.4,8,80
1232,12/07/2013,24.1,13.2,0.0,4.4,9,230
1233,13/07/2013,23.0,12.1,0.0,4.4,7,340
1234,14/07/2013,22.1,9.1,0.0,4.8,12,250
1235,15/07/2013,18.9,14.3,0.0,4.7,9,250
1236,16/07/2013,22.4,14.7,0.0,5.2,11,270
1237,17/07/2013,23.0,13.3,0.0,3.8,9,240
1238,18/07/2013,27.1,12.6,0.0,2.5,6,140
1239,19/07/2013,28.8,14.2,0.0,5.4,9,90
1240,20/07/2013,28.6,15.7,0.0,6.4,11,100
1241,21/07/2013,24.4,14.3,0.0,6.6,10,90
1242,22/07/2013,22.2,15.5,0.0,5.2,10,90
1243,23/07/2013,21.8,14.8,16.0,4.6,10,150
1244,24/07/2013,21.0,14.8,28.2,6.4,15,150
1245,25/07/2013,20.9,12.1,0.2,4.4,10,240
1246,26/07/2013,22.6,10.6,0.0,3.4,9,210
1247,27/07/2013,21.4,12.2,1.9,4.4,10,110
1248,28/07/2013,22.2,11.2,16.2,3.9,10,160
1249,29/07/2013,19.5,12.3,1.0,8.0,16,240
1250,30/07/2013,19.1,11.5,2.0,7.6,18,260
1251,31/07/2013,20.1,12.2,17.3,6.2,16,230
1252,01/08/2013,20.4,15.9,30.3,6.4,13,140
1253,02/08/2013,19.1,13.0,4.6,12.4,18,240
1254,03/08/2013,18.5,12.3,1.2,8.9,15,250
1255,04/08/2013,20.2,10.1,0.2,5.0,8,200
1256,05/08/2013,19.2,7.9,0.0,6.6,13,310
1257,06/08/2013,19.3,11.5,3.2,4.1,8,160
1258,07/08/2013,20.6,9.9,0.1,2.9,6,90
1259,08/08/2013,20.3,10.8,2.8,6.7,15,190
1260,09/08/2013,17.4,12.9,0.0,6.5,14,280
1261,10/08/2013,18.1,11.5,0.0,6.7,13,250
1262,11/08/2013,17.1,11.8,0.9,7.7,14,260
1263,12/08/2013,18.8,11.2,0.1,7.7,14,320
1264,13/08/2013,18.5,13.5,0.0,5.7,11,230
1265,14/08/2013,19.4,14.6,3.0,7.1,12,230
1266,15/08/2013,19.5,10.8,8.0,7.3,12,190
1267,16/08/2013,19.2,10.4,3.0,7.6,13,230
1268,17/08/2013,18.6,12.1,6.0,10.0,15,200
1269,18/08/2013,17.6,9.9,0.5,8.0,15,250
1270,19/08/2013,18.4,10.2,0.5,7.5,15,240
1271,20/08/2013,19.3,13.6,0.5,8.4,16,190
1272,21/08/2013,17.7,12.7,0.4,10.0,16,250
1273,22/08/2013,21.3,12.4,0.1,4.3,8,180
1274,23/08/2013,18.0,7.8,0.6,6.8,13,290
1275,24/08/2013,16.3,10.5,2.5,4.9,10,300
1276,25/08/2013,17.1,9.9,0.0,5.2,9,320
1277,26/08/2013,17.3,12.7,0.0,3.5,7,240
1278,27/08/2013,19.7,8.5,0.2,4.9,10,330
1279,28/08/2013,19.0,7.9,0.1,5.3,12,230
1280,29/08/2013,17.6,14.5,1.4,8.1,12,240
1281,30/08/2013,17.6,9.0,2.6,9.1,17,280
1282,31/08/2013,17.1,11.1,0.0,7.1,14,290
1283,01/09/2013,16.6,12.6,0.0,9.6,16,240
1284,02/09/2013,16.7,13.8,3.1,9.2,13,230
1285,03/09/2013,19.2,10.1,0.0,5.1,10,250
1286,04/09/2013,22.2,9.5,3.9,7.1,14,210
1287,05/09/2013,15.8,4.8,3.1,3.6,11,280
1288,06/09/2013,15.4,6.0,0.1,7.4,15,340
1289,07/09/2013,10.4,5.7,3.3,8.1,15,310
1290,08/09/2013,14.3,8.3,0.0,4.1,8,230
1291,09/09/2013,16.8,6.4,0.0,4.5,11,320
1292,10/09/2013,16.8,6.9,0.0,5.9,12,290
1293,11/09/2013,18.7,11.7,2.5,6.0,11,260
1294,12/09/2013,17.0,8.5,2.8,7.7,14,240
1295,13/09/2013,15.2,7.3,0.1,2.4,7,280
1296,14/09/2013,16.5,6.8,0.6,3.6,10,200
1297,15/09/2013,15.8,8.2,8.2,14.2,23,280
1298,16/09/2013,13.1,6.8,2.2,11.5,22,290
1299,17/09/2013,16.7,9.5,12.3,7.9,18,290
1300,18/09/2013,14.9,8.1,0.1,7.1,18,280
1301,19/09/2013,15.8,9.9,4.9,10.0,18,300
1302,20/09/2013,17.9,10.8,0.0,5.1,10,220
1303,21/09/2013,18.6,14.3,0.0,7.6,14,220
1304,22/09/2013,22.3,14.1,0.0,6.2,11,160
1305,23/09/2013,21.4,12.9,0.1,7.7,13,120
1306,24/09/2013,17.9,14.6,0.0,5.2,11,110
1307,25/09/2013,20.0,13.1,0.0,3.7,9,80
1308,26/09/2013,19.6,11.8,0.0,5.3,9,80
1309,27/09/2013,18.8,10.2,0.3,5.4,9,90
1310,28/09/2013,19.2,11.5,0.0,6.8,12,80
1311,29/09/2013,18.3,12.9,0.0,6.7,11,90
1312,30/09/2013,16.2,12.8,0.3,10.2,13,110
1313,01/10/2013,19.8,15.1,6.1,9.3,14,110
1314,02/10/2013,20.3,15.1,1.6,8.8,13,150
1315,03/10/2013,18.4,12.0,4.1,5.9,12,140
1316,04/10/2013,17.0,10.1,0.4,4.7,11,280
1317,05/10/2013,19.1,9.9,0.4,8.1,14,230
1318,06/10/2013,17.9,14.7,5.1,8.5,13,220
1319,07/10/2013,18.5,14.6,7.7,8.8,14,210
1320,08/10/2013,15.6,10.1,0.6,5.4,10,290
1321,09/10/2013,13.8,3.7,0.1,7.9,20,310
1322,10/10/2013,12.3,1.5,0.0,5.2,10,350
1323,11/10/2013,13.6,1.4,0.0,5.7,13,80
1324,12/10/2013,11.6,5.6,0.0,4.9,10,60
1325,13/10/2013,14.2,4.0,0.1,4.0,9,30
1326,14/10/2013,14.6,3.5,0.0,3.4,8,80
1327,15/10/2013,15.0,2.5,0.1,7.1,13,110
1328,16/10/2013,15.5,10.1,16.5,8.2,14,230
1329,17/10/2013,17.9,8.8,0.3,5.2,9,200
1330,18/10/2013,14.6,12.2,3.3,9.4,19,110
1331,19/10/2013,16.3,9.5,0.6,5.5,11,180
1332,20/10/2013,15.4,9.4,8.0,6.3,11,230
1333,21/10/2013,15.2,7.4,16.1,6.5,14,50
1334,22/10/2013,16.4,11.5,4.2,6.0,12,180
1335,23/10/2013,12.8,3.7,0.6,7.0,15,270
1336,24/10/2013,15.5,4.4,4.4,8.3,14,90
1337,25/10/2013,16.5,10.9,5.1,7.9,15,80
1338,26/10/2013,12.8,8.5,7.1,8.3,15,180
1339,27/10/2013,13.9,8.3,13.5,12.8,24,250
1340,28/10/2013,12.2,6.8,4.0,8.3,16,240
1341,29/10/2013,11.5,3.8,0.1,6.4,14,300
1342,30/10/2013,13.6,6.1,2.6,8.1,17,180
1343,31/10/2013,12.8,7.2,8.5,9.1,16,250
1344,01/11/2013,11.8,1.2,2.3,3.9,12,260
1345,02/11/2013,10.4,1.8,9.2,11.4,24,290
1346,03/11/2013,11.0,1.6,0.9,5.6,11,260
1347,04/11/2013,10.5,-2.5,1.0,4.5,16,230
1348,05/11/2013,9.6,5.9,3.8,7.8,14,280
1349,06/11/2013,8.7,3.1,6.1,4.4,11,250
1350,07/11/2013,11.2,4.1,13.6,8.5,21,230
1351,08/11/2013,8.8,3.3,6.9,5.6,12,260
1352,09/11/2013,8.9,2.0,2.8,3.6,8,230
1353,10/11/2013,12.6,-0.1,11.2,5.3,11,140
1354,11/11/2013,13.4,7.8,2.6,8.1,15,240
1355,12/11/2013,11.4,2.6,0.1,5.0,12,260
1356,13/11/2013,10.8,2.4,8.1,10.5,18,190
1357,14/11/2013,10.6,5.5,1.7,8.0,16,320
1358,15/11/2013,11.2,7.4,0.0,4.7,10,260
1359,16/11/2013,12.4,9.2,2.3,7.4,13,240
1360,17/11/2013,11.9,7.4,24.6,5.3,9,200
1361,18/11/2013,8.2,0.9,0.2,5.4,16,310
1362,19/11/2013,8.1,-0.5,0.0,6.3,15,250
1363,20/11/2013,8.3,3.1,1.7,12.2,18,320
1364,21/11/2013,6.7,-0.3,0.0,6.9,14,30
1365,22/11/2013,6.5,-3.1,0.0,3.0,7,30
1366,23/11/2013,7.7,-3.6,0.3,3.0,7,350
1367,24/11/2013,8.1,2.9,0.2,1.9,6,330
1368,25/11/2013,8.4,5.0,0.0,1.9,5,290
1369,26/11/2013,9.7,1.5,0.0,2.8,5,190
1370,27/11/2013,10.4,4.6,0.0,2.6,6,260
1371,28/11/2013,10.3,7.0,0.0,2.6,9,270
1372,29/11/2013,10.2,4.7,0.4,8.6,15,290
1373,30/11/2013,9.9,2.8,0.0,4.3,9,290
1374,01/12/2013,9.3,5.0,0.2,2.1,6,190
1375,02/12/2013,9.6,5.8,0.0,4.7,8,200
1376,03/12/2013,10.1,4.2,5.4,6.5,15,330
1377,04/12/2013,8.4,-1.6,0.0,5.0,14,250
1378,05/12/2013,9.9,4.2,1.6,14.2,25,250
1379,06/12/2013,9.7,4.0,0.5,5.9,11,260
1380,07/12/2013,9.7,6.0,4.4,6.6,11,220
1381,08/12/2013,12.0,8.3,0.7,12.8,17,230
1382,09/12/2013,11.9,7.8,0.0,8.3,15,220
1383,10/12/2013,13.5,9.9,0.0,11.2,16,190
1384,11/12/2013,12.7,9.9,0.3,12.1,18,180
1385,12/12/2013,15.0,11.7,0.3,10.1,14,180
1386,13/12/2013,13.7,4.9,4.4,12.0,20,210
1387,14/12/2013,12.2,5.1,21.5,13.7,27,220
1388,15/12/2013,10.4,4.7,6.5,10.0,19,180
1389,16/12/2013,8.3,2.5,8.1,6.7,19,220
1390,17/12/2013,8.9,1.5,0.4,10.6,21,180
1391,18/12/2013,11.4,3.7,15.2,14.7,34,250
1392,19/12/2013,6.1,0.3,8.2,8.9,18,260
1393,20/12/2013,11.9,4.0,22.2,13.9,24,240
1394,21/12/2013,9.2,2.6,18.6,10.8,19,270
1395,22/12/2013,5.8,1.3,18.0,9.6,20,260
1396,23/12/2013,10.8,2.4,12.8,13.9,27,220
1397,24/12/2013,6.3,2.1,7.3,13.8,32,220
1398,25/12/2013,6.5,-0.2,1.0,4.3,8,190
1399,26/12/2013,9.6,-0.8,9.6,10.7,31,200
1400,27/12/2013,8.6,3.7,17.4,18.5,36,230
1401,28/12/2013,8.0,1.4,0.2,5.5,12,290
1402,29/12/2013,9.7,1.2,20.2,8.3,16,180
1403,30/12/2013,9.2,4.4,9.0,7.8,19,150
1404,31/12/2013,8.7,3.3,6.3,9.5,17,160
1405,01/01/2014,6.2,2.8,2.5,7.6,13,80
1406,02/01/2014,8.9,3.6,3.0,10.2,20,190
1407,03/01/2014,7.9,3.8,7.8,17.0,30,220
1408,04/01/2014,5.0,1.5,2.0,6.7,14,200
1409,05/01/2014,12.3,2.8,8.0,11.6,20,150
1410,06/01/2014,10.1,6.4,9.5,14.9,22,240
1411,07/01/2014,9.6,6.1,7.7,12.3,20,230
1412,08/01/2014,7.8,1.2,0.5,3.9,10,250
1413,09/01/2014,8.0,-2.2,2.2,4.1,9,200
1414,10/01/2014,7.8,-0.2,5.6,5.3,12,330
1415,11/01/2014,6.6,-2.0,1.2,4.9,14,110
1416,12/01/2014,10.2,3.4,12.5,10.9,21,150
1417,13/01/2014,6.3,-1.7,1.5,5.5,12,180
1418,14/01/2014,10.4,-0.2,11.2,8.2,17,230
1419,15/01/2014,10.1,5.1,7.7,8.3,16,210
1420,16/01/2014,7.3,2.3,0.1,4.6,9,150
